genetic,length,mass,bmi,exercise,smoking,alcohol,sugar,lifespan
82.7,193.0,155.8,41.8,1.9,19.7,2.0,2.9,77.4
74.1,184.0,72.9,21.5,0.5,1.3,0.9,7.0,73.4
79.1,188.0,76.8,21.7,2.9,8.7,5.1,8.1,76.9
89.3,184.0,78.9,23.3,1.8,5.8,6.0,2.7,86.7
70.7,207.0,99.5,23.2,1.4,17.0,0.3,6.1,65.7
93.2,157.0,92.6,37.6,3.3,16.3,0.8,7.7,90.8
79.7,172.0,54.8,18.5,2.3,2.4,2.1,8.6,80.2
91.5,187.0,98.4,28.1,2.9,4.5,0.3,7.7,92.1
87.6,183.0,121.1,36.2,0.9,4.4,0.8,4.2,87.0
91.4,191.0,134.9,37.0,1.6,14.0,1.7,4.6,87.2
97.6,189.0,89.9,25.2,2.2,16.0,0.2,3.7,94.4
81.2,186.0,83.1,24.0,2.5,13.4,1.7,5.5,77.2
73.4,191.0,101.0,27.7,2.6,21.3,0.8,7.2,70.1
85.9,189.0,108.2,30.3,1.6,18.3,1.3,10.0,78.9
86.9,179.0,106.8,33.3,1.5,0.9,3.6,5.7,85.7
85.7,178.0,54.7,17.3,3.6,1.5,0.5,3.6,87.9
98.6,194.0,70.8,18.8,0.1,5.8,4.1,5.8,96.7
96.8,178.0,132.8,41.9,1.4,9.3,3.9,3.4,93.9
75.2,192.0,87.6,23.8,2.2,18.7,2.4,3.5,69.7
87.2,189.0,73.5,20.6,3.0,7.9,0.3,4.8,86.5
93.7,193.0,92.2,24.8,1.8,8.7,2.1,4.6,90.3
79.7,174.0,84.1,27.8,2.9,6.2,0.2,9.4,79.6
85.4,168.0,85.3,30.2,1.4,11.1,0.5,8.2,82.1
79.1,176.0,51.7,16.7,3.0,3.4,5.9,5.0,77.7
66.4,195.0,77.2,20.3,3.3,12.9,4.0,7.2,64.0
75.3,182.0,99.7,30.1,2.1,12.9,0.4,6.2,72.9
85.2,186.0,131.3,38.0,3.3,8.0,1.3,8.1,84.5
98.1,210.0,85.0,19.3,2.6,3.0,5.0,8.2,96.4
84.3,177.0,124.1,39.6,3.0,5.5,0.5,7.5,82.0
87.2,196.0,77.2,20.1,2.4,4.4,4.0,12.1,88.0
81.7,184.0,94.8,28.0,1.6,14.4,0.8,3.5,78.1
80.7,184.0,74.1,21.9,2.8,7.7,4.1,5.6,79.8
68.8,167.0,99.0,35.5,4.9,8.3,0.6,2.1,67.0
85.4,156.0,71.8,29.5,1.1,1.0,1.4,6.9,84.9
80.9,167.0,80.0,28.7,3.1,0.1,0.8,9.1,82.4
80.2,180.0,51.3,15.8,1.9,8.7,5.6,5.2,78.2
80.4,187.0,122.6,35.1,2.3,14.4,4.4,2.3,75.1
75.0,183.0,83.3,24.9,2.6,8.2,0.4,3.2,74.2
95.8,205.0,99.2,23.6,2.8,15.8,0.3,5.2,91.1
82.7,201.0,62.5,15.5,2.7,16.0,5.6,6.9,79.1
93.0,170.0,84.4,29.2,1.8,4.8,2.1,4.0,91.3
87.6,208.0,67.1,15.5,4.1,17.6,0.4,9.1,85.7
78.9,161.0,52.2,20.1,2.9,15.8,2.9,8.7,75.8
83.6,197.0,113.3,29.2,4.3,22.0,1.8,10.3,83.4
82.9,193.0,102.6,27.5,1.4,0.6,1.5,11.5,83.3
92.0,196.0,133.1,34.6,1.3,8.9,0.7,12.1,88.3
87.5,187.0,92.3,26.4,4.2,11.7,2.7,7.3,84.8
92.5,176.0,74.5,24.1,1.4,9.1,4.8,12.6,89.1
90.1,184.0,110.5,32.6,1.9,14.2,0.8,10.9,86.3
81.7,196.0,93.9,24.4,2.8,1.3,0.5,8.0,82.7
87.8,166.0,83.9,30.4,4.9,4.5,0.4,9.7,90.4
80.6,162.0,64.2,24.5,2.7,6.3,0.8,8.7,80.5
86.9,201.0,62.0,15.3,2.0,3.9,2.4,5.6,86.2
79.2,206.0,75.3,17.7,1.9,5.4,5.9,4.7,76.7
75.4,181.0,125.6,38.3,2.5,0.2,1.3,6.9,75.4
84.8,205.0,139.4,33.2,0.7,8.7,0.5,8.6,81.8
85.2,187.0,91.4,26.1,1.3,16.6,0.4,13.6,80.0
83.4,175.0,71.3,23.3,1.3,13.6,1.0,8.8,80.3
80.6,193.0,116.5,31.3,1.5,12.8,5.3,7.0,75.2
84.3,168.0,108.9,38.6,5.3,8.3,1.3,5.1,84.8
96.4,189.0,115.5,32.3,3.6,18.1,5.0,8.0,93.8
81.6,175.0,122.4,40.0,1.6,12.7,3.0,11.8,77.1
73.7,197.0,60.5,15.6,3.7,6.0,0.4,1.6,76.8
79.8,156.0,116.2,47.7,1.6,20.6,2.1,9.0,70.7
86.9,190.0,58.9,16.3,2.7,10.6,4.2,3.0,84.8
72.1,196.0,80.0,20.8,3.6,7.1,1.7,7.8,73.7
84.4,180.0,63.7,19.7,1.5,10.4,2.1,6.1,81.6
83.9,164.0,81.2,30.2,3.7,8.3,0.3,8.9,83.7
89.4,183.0,101.8,30.4,1.5,15.6,0.7,12.3,82.7
90.1,191.0,99.4,27.2,2.7,21.5,4.4,13.1,83.9
87.6,187.0,85.4,24.4,2.0,3.9,3.9,2.8,87.3
85.5,163.0,121.6,45.8,2.6,1.0,0.5,8.2,83.6
79.8,182.0,70.4,21.3,2.7,15.1,4.8,9.0,79.7
80.2,195.0,71.8,18.9,3.4,22.0,0.7,4.7,76.8
81.8,175.0,119.3,39.0,4.5,20.4,0.2,3.4,80.3
81.5,164.0,93.4,34.7,1.2,19.7,3.2,10.1,75.6
84.8,176.0,88.6,28.6,1.9,2.8,4.0,10.4,83.9
75.7,196.0,102.2,26.6,2.2,6.4,0.4,4.3,75.1
81.1,180.0,63.3,19.5,2.7,0.2,0.9,4.3,82.2
75.1,162.0,79.9,30.4,5.3,16.7,2.0,2.8,77.1
91.6,162.0,85.8,32.7,1.3,1.9,0.2,10.0,90.6
69.9,207.0,78.1,18.2,4.4,0.3,5.2,1.3,72.7
79.9,186.0,64.4,18.6,4.8,8.9,3.6,11.1,79.8
82.2,194.0,74.1,19.7,3.0,19.1,4.2,3.5,77.3
97.5,186.0,98.3,28.4,2.5,8.8,3.9,2.3,95.5
85.0,181.0,61.8,18.9,1.9,5.1,0.2,7.9,83.0
87.7,191.0,74.1,20.3,2.0,11.0,0.9,5.9,85.2
84.7,209.0,84.7,19.4,1.1,14.0,0.8,4.1,82.0
76.3,170.0,103.4,35.8,2.3,10.0,1.3,5.9,74.4
79.3,197.0,123.3,31.8,1.6,9.7,5.2,3.6,74.7
80.2,160.0,122.5,47.9,0.7,18.8,0.4,1.4,73.5
82.7,185.0,90.1,26.3,2.3,21.6,1.1,7.3,75.8
74.5,190.0,104.0,28.8,3.1,5.7,0.6,3.8,73.2
82.6,176.0,73.7,23.8,3.9,18.0,4.2,3.0,79.5
75.7,180.0,63.0,19.4,3.9,7.9,1.1,9.4,76.4
81.1,190.0,56.5,15.7,4.0,13.9,3.9,6.8,78.5
84.6,193.0,113.2,30.4,1.9,4.1,2.2,11.2,83.6
92.5,193.0,87.5,23.5,1.8,10.6,4.7,9.7,89.7
95.4,165.0,106.3,39.0,0.4,3.1,0.7,7.5,92.2
77.4,165.0,68.3,25.1,1.0,0.3,0.5,3.1,77.7
77.0,188.0,95.9,27.1,3.6,3.9,4.7,5.4,77.9
99.0,168.0,117.3,41.6,1.4,17.9,0.6,5.6,93.8
84.4,172.0,105.1,35.5,3.4,19.4,0.7,2.3,81.4
79.2,172.0,111.4,37.7,3.3,5.0,0.9,8.9,77.7
89.0,183.0,120.2,35.9,3.5,15.8,0.6,10.5,87.1
78.5,206.0,138.2,32.6,3.1,13.1,0.4,10.3,75.0
82.9,165.0,100.6,37.0,2.0,21.2,1.2,6.7,79.0
74.3,170.0,95.0,32.9,0.8,8.1,0.5,5.8,72.2
98.9,188.0,61.3,17.3,2.7,10.3,1.5,10.9,96.3
76.7,176.0,120.6,38.9,0.4,0.1,0.6,4.6,75.3
76.4,183.0,86.5,25.8,2.9,6.5,5.8,3.0,74.1
66.2,185.0,114.2,33.4,1.8,8.5,2.3,7.9,63.9
93.9,191.0,61.9,17.0,4.5,20.3,2.6,2.9,89.6
74.7,181.0,61.5,18.8,3.5,19.3,0.6,4.8,73.8
77.0,191.0,80.3,22.0,4.6,6.8,1.7,8.5,76.5
77.6,195.0,77.5,20.4,1.3,13.0,5.2,11.2,73.4
83.6,189.0,84.6,23.7,3.6,11.7,1.6,8.5,82.9
85.8,196.0,98.9,25.7,3.6,0.1,4.1,5.6,86.8
76.6,191.0,97.4,26.7,3.5,18.6,4.4,8.1,74.1
77.1,189.0,83.3,23.3,1.7,0.5,0.7,8.0,77.7
86.1,193.0,131.5,35.3,2.4,3.0,0.4,3.8,85.6
85.9,192.0,60.1,16.3,3.7,6.2,4.6,10.7,84.8
78.4,173.0,109.5,36.6,2.1,0.1,2.1,9.3,77.2
87.4,194.0,114.3,30.4,1.7,6.2,4.0,5.7,85.3
81.0,177.0,58.1,18.5,2.0,19.7,1.9,2.9,73.3
67.2,200.0,69.3,17.3,3.2,22.1,1.5,3.1,63.9
95.2,203.0,56.5,13.7,2.1,20.8,0.3,6.2,91.8
87.4,186.0,80.8,23.4,1.8,7.6,4.5,5.4,85.4
88.0,164.0,52.8,19.6,1.2,11.8,1.3,3.1,85.9
71.7,189.0,91.4,25.6,2.7,1.9,0.2,8.0,72.7
84.8,175.0,67.7,22.1,1.5,20.8,1.0,10.3,77.1
88.0,184.0,107.8,31.8,1.2,0.8,1.0,10.8,87.1
76.7,202.0,123.0,30.1,2.4,20.8,0.2,3.3,73.1
100.1,183.0,79.9,23.9,1.6,0.0,4.0,8.2,99.2
90.6,194.0,102.0,27.1,3.5,0.8,1.6,8.6,92.6
78.9,192.0,124.2,33.7,2.9,7.7,0.6,9.9,76.9
78.8,190.0,118.8,32.9,3.5,11.5,4.9,9.4,77.0
77.6,188.0,117.9,33.4,1.0,9.7,1.0,4.9,74.6
73.9,187.0,152.9,43.7,4.2,0.3,5.1,1.9,74.6
69.5,187.0,55.0,15.7,1.9,0.7,0.1,4.7,71.2
81.9,177.0,112.3,35.8,4.3,6.4,5.3,5.6,80.9
91.7,174.0,82.4,27.2,3.6,15.7,0.6,6.6,89.1
75.8,179.0,82.6,25.8,2.8,18.8,2.3,6.4,73.9
85.3,200.0,102.9,25.7,1.1,6.4,0.5,6.3,83.7
83.6,165.0,98.9,36.3,2.9,7.2,0.7,8.8,82.6
85.4,193.0,132.7,35.6,4.3,1.0,1.0,8.8,87.1
86.2,174.0,110.5,36.5,1.9,7.0,1.3,8.7,84.7
94.2,175.0,75.1,24.5,1.3,18.5,0.8,2.4,90.4
83.0,175.0,79.4,25.9,2.5,0.1,0.6,5.4,83.8
70.5,163.0,53.6,20.2,1.7,15.1,2.0,6.1,67.1
73.0,180.0,54.8,16.9,2.5,0.2,0.4,3.4,74.3
90.2,167.0,74.3,26.6,4.4,22.1,3.1,1.7,85.9
70.0,190.0,122.7,34.0,1.6,14.1,1.8,4.3,66.4
94.2,174.0,93.0,30.7,2.9,5.6,5.7,13.1,93.9
72.6,183.0,88.9,26.5,1.7,0.1,1.1,2.9,73.1
94.8,177.0,111.4,35.6,1.4,20.2,5.7,9.1,88.5
77.6,196.0,83.6,21.8,2.8,10.3,5.2,5.5,74.9
68.9,212.0,80.8,18.0,4.6,19.0,0.5,5.3,65.9
80.5,199.0,119.6,30.2,2.6,18.3,2.7,8.7,76.1
91.6,186.0,105.2,30.4,0.9,9.4,1.0,7.1,90.2
84.0,186.0,71.8,20.8,1.0,17.5,4.5,7.2,79.3
75.6,194.0,62.3,16.6,3.7,19.9,3.5,3.2,71.5
80.5,191.0,60.3,16.5,5.4,8.5,3.1,1.8,79.2
77.0,186.0,114.2,33.0,0.6,10.6,0.7,2.9,72.9
78.3,168.0,59.9,21.2,1.6,19.6,3.1,1.9,72.7
83.2,194.0,86.3,22.9,1.1,11.6,4.6,7.9,79.8
87.5,212.0,105.0,23.4,1.6,2.7,0.5,3.6,87.3
70.2,174.0,105.9,35.0,3.3,0.1,0.9,6.4,71.4
73.0,191.0,99.3,27.2,2.0,20.2,0.1,3.2,68.8
83.5,208.0,64.3,14.9,1.9,14.7,0.2,7.4,80.3
79.9,181.0,57.0,17.4,2.8,0.9,2.1,5.6,81.4
80.8,155.0,54.8,22.8,1.9,15.0,3.9,7.6,76.5
84.8,188.0,110.2,31.2,1.1,15.7,1.4,3.4,80.5
85.0,192.0,51.7,14.0,4.7,1.4,3.8,7.0,87.3
78.5,207.0,59.1,13.8,2.7,3.2,5.0,9.6,79.7
76.7,188.0,71.5,20.2,2.5,13.6,2.7,5.8,72.3
88.5,190.0,101.8,28.2,2.4,21.9,1.1,5.5,83.8
80.2,173.0,71.1,23.8,4.2,18.9,4.4,3.7,76.5
71.1,191.0,75.5,20.7,2.9,12.0,1.8,6.5,71.1
93.2,166.0,80.0,29.0,3.8,20.1,2.7,2.6,88.3
84.3,198.0,51.0,13.0,2.6,0.1,5.5,4.2,85.2
85.5,187.0,93.0,26.6,1.2,17.6,2.8,3.7,79.2
84.6,170.0,106.3,36.8,3.4,7.8,3.9,6.7,81.2
77.1,180.0,97.7,30.2,2.4,0.8,1.9,3.6,78.5
78.0,207.0,95.5,22.3,2.9,16.4,1.0,3.4,76.2
85.1,204.0,91.2,21.9,3.3,9.6,0.6,4.9,83.4
86.3,172.0,85.9,29.0,1.8,9.0,0.4,13.5,83.0
90.9,183.0,94.6,28.2,1.4,4.4,3.1,9.1,89.7
88.0,160.0,119.0,46.5,1.6,10.6,1.0,9.2,82.9
72.5,206.0,76.5,18.0,2.7,16.0,3.7,5.7,70.6
77.4,212.0,141.2,31.4,3.1,7.3,0.1,9.8,76.0
66.9,192.0,84.7,23.0,3.2,9.3,2.5,2.1,66.3
86.7,172.0,121.4,41.0,1.9,16.0,1.7,4.3,78.9
74.9,185.0,112.5,32.9,2.6,5.2,4.4,6.2,73.5
84.0,173.0,75.2,25.1,1.0,8.1,1.7,3.5,82.2
95.0,173.0,105.6,35.3,1.5,12.2,4.7,6.9,90.1
78.1,179.0,128.0,39.9,1.7,10.1,0.5,7.6,75.1
83.2,200.0,118.1,29.5,1.5,0.1,4.7,9.1,82.6
68.5,198.0,62.6,16.0,0.5,8.8,1.7,0.9,66.8
83.1,174.0,58.5,19.3,1.8,11.8,5.2,8.0,80.8
80.0,198.0,125.7,32.1,1.8,12.5,0.2,9.7,76.2
83.3,208.0,83.0,19.2,0.8,15.6,0.7,5.4,77.8
84.6,186.0,89.6,25.9,2.3,16.2,0.7,6.1,79.1
86.9,196.0,60.6,15.8,3.9,11.9,0.5,7.7,84.4
70.1,169.0,113.3,39.7,2.1,2.8,4.2,3.2,68.1
77.3,170.0,134.7,46.6,0.4,11.6,2.1,2.8,71.7
81.7,200.0,110.0,27.5,0.9,13.4,5.2,11.6,77.3
73.5,195.0,67.6,17.8,2.0,20.7,5.1,3.8,67.5
86.9,172.0,57.6,19.5,0.5,11.1,0.8,1.8,83.5
96.5,186.0,108.0,31.2,1.5,1.1,1.9,4.2,95.2
91.8,192.0,63.6,17.3,2.5,13.0,0.4,4.4,88.9
85.7,177.0,66.0,21.1,1.3,4.8,1.6,12.4,84.0
83.1,185.0,85.7,25.0,2.9,17.2,1.2,4.4,80.5
75.3,183.0,127.7,38.1,4.0,19.0,0.1,5.2,72.6
75.5,185.0,50.2,14.7,0.5,5.4,4.8,12.1,72.5
91.9,208.0,131.9,30.5,3.8,8.3,0.5,8.8,93.5
83.8,211.0,121.5,27.3,4.4,12.0,2.2,5.9,83.5
73.6,185.0,159.8,46.7,1.9,4.4,1.4,5.2,70.4
85.4,178.0,65.2,20.6,1.7,6.1,0.3,4.8,84.7
78.4,174.0,71.1,23.5,3.8,15.7,0.7,6.8,76.9
66.0,202.0,80.0,19.6,2.4,13.5,4.9,8.3,60.5
91.0,182.0,78.1,23.6,3.7,1.9,0.1,5.1,95.2
65.1,201.0,111.1,27.5,2.3,20.2,0.5,9.8,60.3
87.4,181.0,118.1,36.0,1.8,13.4,0.4,6.7,84.1
81.3,163.0,89.0,33.5,2.7,5.3,3.7,7.3,80.6
70.0,197.0,68.5,17.7,2.2,0.4,2.6,13.0,69.8
85.1,194.0,115.2,30.6,3.4,0.6,0.5,3.9,87.1
79.6,188.0,95.1,26.9,4.3,20.1,2.3,2.2,77.4
90.0,188.0,80.6,22.8,3.2,1.2,5.6,6.6,92.0
87.9,193.0,76.8,20.6,0.4,13.5,0.7,8.8,84.4
73.4,173.0,76.0,25.4,2.4,4.1,2.0,4.3,73.4
91.0,183.0,101.3,30.2,1.3,9.5,0.5,8.3,89.8
83.6,178.0,123.7,39.0,2.4,13.9,0.5,10.0,80.4
81.7,184.0,115.7,34.2,1.8,8.0,4.2,7.7,77.8
84.5,211.0,116.8,26.2,3.4,19.2,4.5,5.3,80.0
69.0,189.0,50.6,14.2,2.0,13.0,5.0,11.4,63.9
66.3,183.0,63.4,18.9,3.3,0.1,1.2,6.8,67.9
79.4,179.0,78.5,24.5,4.3,7.5,1.2,4.5,79.4
89.3,182.0,91.4,27.6,2.4,8.7,1.2,6.1,88.2
88.0,161.0,70.5,27.2,3.0,0.5,5.7,2.6,87.3
80.3,193.0,135.2,36.3,1.2,10.6,0.3,7.1,77.1
79.1,196.0,78.9,20.5,1.2,11.4,3.8,10.9,75.4
96.2,191.0,98.7,27.1,1.7,16.1,2.2,6.4,91.8
77.9,169.0,127.4,44.6,2.2,15.1,4.5,7.4,70.5
86.4,183.0,119.5,35.7,3.7,0.7,2.3,8.0,88.9
74.5,204.0,79.3,19.1,2.1,13.7,0.6,2.7,72.6
84.0,183.0,129.6,38.7,0.9,18.1,0.3,8.5,75.3
81.5,181.0,57.9,17.7,2.6,8.1,2.8,5.7,80.3
90.6,178.0,53.9,17.0,3.3,7.2,4.1,4.8,90.6
68.0,180.0,87.3,26.9,4.5,11.8,1.2,10.4,67.5
88.7,180.0,108.5,33.5,0.8,20.6,0.4,5.1,81.7
82.4,187.0,157.4,45.0,5.1,0.3,0.8,5.7,84.5
94.0,175.0,104.6,34.2,1.3,10.2,1.0,10.8,90.7
91.3,176.0,105.5,34.1,1.6,12.3,2.3,3.4,87.8
81.2,196.0,61.8,16.1,2.6,7.9,1.0,13.5,80.8
95.3,185.0,122.5,35.8,1.2,0.1,2.5,8.8,93.8
75.3,170.0,77.7,26.9,2.6,15.2,0.9,6.3,71.7
82.9,187.0,78.2,22.4,3.7,21.8,0.9,9.8,80.5
91.2,204.0,142.7,34.3,1.6,7.8,1.2,4.9,88.3
83.9,167.0,115.8,41.5,4.1,6.5,1.2,11.5,83.7
85.7,163.0,128.4,48.3,2.4,1.4,1.0,9.6,83.4
74.1,171.0,138.5,47.4,3.2,8.1,0.6,9.2,71.0
79.3,174.0,104.6,34.5,1.5,6.2,0.2,2.5,77.8
99.0,200.0,123.2,30.8,2.3,4.4,1.1,6.5,97.6
77.9,179.0,149.3,46.6,4.7,0.1,0.9,8.4,77.7
85.5,186.0,61.9,17.9,3.3,12.6,1.9,5.1,84.2
76.2,187.0,69.9,20.0,0.9,13.8,0.7,4.4,73.5
84.6,202.0,64.6,15.8,1.7,13.8,0.5,5.3,82.0
82.1,188.0,113.7,32.2,1.4,19.4,3.5,5.1,77.2
81.4,173.0,81.5,27.2,2.6,2.2,1.7,4.8,82.4
84.1,182.0,62.5,18.9,2.5,3.5,2.4,11.6,84.4
87.2,166.0,94.5,34.3,1.6,6.5,0.9,10.6,85.2
77.7,182.0,134.6,40.6,1.4,2.0,2.8,6.3,75.7
81.9,178.0,98.8,31.2,2.7,9.5,3.3,1.7,79.5
90.7,178.0,73.3,23.1,2.8,1.2,1.4,9.7,91.3
74.3,197.0,104.5,26.9,2.7,14.7,2.8,8.9,72.9
88.2,193.0,124.5,33.4,2.1,3.1,1.2,4.9,88.4
79.9,186.0,67.7,19.6,2.4,12.6,1.4,7.3,78.5
81.4,186.0,54.7,15.8,3.8,7.8,0.1,4.0,83.2
79.2,187.0,87.9,25.1,2.2,15.7,3.9,5.9,74.1
79.3,170.0,82.9,28.7,2.7,2.3,1.7,12.9,78.9
77.6,189.0,69.2,19.4,2.8,8.4,1.2,5.6,76.4
77.4,201.0,145.0,35.9,2.4,1.6,4.9,5.2,76.7
76.2,190.0,61.0,16.9,1.3,1.0,4.1,3.3,75.3
82.6,172.0,60.6,20.5,2.1,18.9,1.2,6.9,79.3
66.0,180.0,80.1,24.7,3.6,12.2,3.5,8.4,62.7
82.3,178.0,67.2,21.2,4.7,11.9,1.2,3.4,80.9
83.3,192.0,116.0,31.5,3.9,12.6,1.3,2.0,83.0
84.3,179.0,89.8,28.0,1.9,12.9,4.7,3.1,80.3
81.5,213.0,65.6,14.5,2.3,11.2,6.0,9.0,78.8
84.6,185.0,80.2,23.4,1.0,0.6,2.3,9.2,83.7
69.0,190.0,124.8,34.6,1.5,2.6,0.3,8.6,68.2
77.0,182.0,79.4,24.0,0.9,16.4,0.4,7.2,71.0
86.1,175.0,67.0,21.9,0.3,9.8,3.7,3.5,83.1
80.6,199.0,53.9,13.6,0.7,3.3,0.5,2.5,79.8
89.5,171.0,64.7,22.1,2.3,7.6,1.3,9.3,88.8
81.0,201.0,76.2,18.9,1.5,1.8,1.3,8.8,81.4
84.9,212.0,132.9,29.6,1.3,18.9,1.2,3.8,79.1
97.0,182.0,92.9,28.0,3.6,17.8,4.2,5.5,92.3
71.4,179.0,131.3,41.0,2.3,0.4,1.0,8.3,70.7
92.8,162.0,88.8,33.8,1.2,16.4,2.1,5.2,88.2
76.3,194.0,72.1,19.2,0.8,2.8,2.5,9.0,74.5
79.4,197.0,55.5,14.3,1.7,4.3,5.1,7.2,77.9
74.1,183.0,96.1,28.7,4.4,5.8,3.8,5.3,75.4
80.5,173.0,129.3,43.2,2.0,5.9,1.7,2.9,78.3
83.6,185.0,123.2,36.0,1.0,4.5,2.3,1.7,81.4
68.8,173.0,85.8,28.7,2.1,6.0,1.6,6.2,67.7
79.1,198.0,142.9,36.5,2.4,4.3,3.3,4.2,77.7
83.3,179.0,81.3,25.4,1.3,8.2,3.1,8.0,81.2
85.2,185.0,82.9,24.2,1.6,8.5,1.1,5.0,82.3
82.4,198.0,153.6,39.2,2.5,2.8,1.8,7.1,81.3
81.9,179.0,59.9,18.7,1.2,4.2,5.5,5.0,80.5
91.3,212.0,59.7,13.3,4.1,18.3,0.7,6.8,91.8
80.0,189.0,72.6,20.3,0.6,19.4,0.5,5.2,75.2
81.3,171.0,82.9,28.4,4.4,1.7,4.4,4.7,83.0
78.8,190.0,113.6,31.5,3.7,1.6,4.4,11.2,80.2
91.8,183.0,58.2,17.4,2.0,0.3,0.8,7.6,92.4
75.4,183.0,65.7,19.6,2.9,0.3,5.7,4.3,75.6
85.2,187.0,95.8,27.4,2.3,0.3,1.4,2.8,86.1
87.6,188.0,51.9,14.7,1.6,20.6,0.6,6.5,82.9
73.5,211.0,52.4,11.8,2.5,19.6,4.3,7.0,69.6
80.0,198.0,144.7,36.9,1.4,1.9,4.6,7.5,78.7
77.8,184.0,53.9,15.9,5.2,14.8,5.1,1.1,78.2
93.1,191.0,78.1,21.4,0.8,5.6,0.6,5.0,91.9
75.1,202.0,137.7,33.7,2.1,5.8,0.7,5.9,74.6
85.2,179.0,116.6,36.4,1.6,0.1,1.1,9.5,84.8
73.6,170.0,102.7,35.5,1.8,0.1,4.5,4.4,73.0
93.4,173.0,73.3,24.5,1.6,7.2,4.4,4.1,91.6
73.4,194.0,99.3,26.4,0.8,0.4,4.1,10.1,72.7
84.2,178.0,75.0,23.7,4.1,11.5,0.9,8.8,84.2
77.2,177.0,67.9,21.7,1.0,11.8,0.8,7.5,73.4
77.6,188.0,94.2,26.7,2.4,20.4,0.7,6.7,75.3
80.6,202.0,80.6,19.8,2.8,13.5,0.5,6.5,79.2
82.6,176.0,90.4,29.2,2.2,18.8,3.0,4.7,80.6
93.9,189.0,87.8,24.6,1.3,0.0,6.0,4.3,93.1
83.5,167.0,93.7,33.6,2.2,5.4,5.5,5.0,83.2
95.2,207.0,109.3,25.5,4.6,16.5,0.3,5.7,93.6
93.8,174.0,107.1,35.4,0.3,15.0,3.2,9.1,87.9
82.5,201.0,96.6,23.9,1.6,9.4,4.9,11.9,77.7
78.8,166.0,105.4,38.2,1.6,16.0,4.3,5.2,73.4
70.6,174.0,61.9,20.4,0.6,8.9,0.5,7.3,67.7
76.7,204.0,95.1,22.9,1.2,4.6,1.4,8.6,75.4
80.9,157.0,112.7,45.7,4.0,10.2,4.9,10.7,77.4
95.8,173.0,55.2,18.4,1.4,11.0,1.1,6.4,94.0
74.1,207.0,81.9,19.1,1.0,18.1,3.6,6.1,68.8
75.9,200.0,101.0,25.2,1.8,0.0,0.4,1.7,77.3
87.8,162.0,66.9,25.5,4.1,14.5,1.6,4.6,86.2
81.9,164.0,108.2,40.2,1.7,1.7,0.8,7.5,80.7
77.3,201.0,107.4,26.6,2.4,2.1,5.1,10.9,77.4
86.1,209.0,57.1,13.1,3.7,19.0,3.9,8.9,80.0
76.0,189.0,116.2,32.5,1.8,10.0,0.7,3.3,72.6
85.0,191.0,96.5,26.5,2.8,1.6,0.3,6.9,85.2
87.0,200.0,98.2,24.6,3.6,6.5,4.7,4.6,86.8
89.7,168.0,121.0,42.9,2.3,13.4,1.1,6.7,83.5
80.3,180.0,108.3,33.4,3.5,20.2,0.4,6.9,76.0
89.8,186.0,62.9,18.2,3.4,16.8,0.5,5.0,89.8
76.8,187.0,60.0,17.2,5.4,2.8,0.5,6.8,79.3
92.7,183.0,82.4,24.6,1.5,3.3,1.3,7.4,92.0
81.9,181.0,163.6,49.9,1.4,8.4,0.3,13.8,76.2
74.2,174.0,72.0,23.8,4.0,8.3,5.0,7.6,71.9
79.7,170.0,88.9,30.8,2.2,21.5,4.7,5.7,74.9
79.2,183.0,71.0,21.2,3.2,6.1,5.4,5.2,78.6
80.0,178.0,62.6,19.8,4.0,15.6,0.6,4.2,79.8
65.2,174.0,95.3,31.5,1.4,1.7,1.5,9.9,64.1
94.2,184.0,63.1,18.6,2.9,18.6,0.5,8.5,91.3
73.0,193.0,119.3,32.0,2.2,4.2,0.3,11.6,73.1
83.2,195.0,95.0,25.0,1.0,4.4,5.8,6.5,81.9
78.2,193.0,61.6,16.5,1.2,18.8,3.2,4.9,75.4
95.5,172.0,85.6,28.9,4.4,0.9,0.3,4.1,97.4
93.9,177.0,59.8,19.1,2.8,6.6,4.2,8.7,92.2
95.6,165.0,59.9,22.0,1.7,2.3,2.9,8.6,94.4
81.1,184.0,68.7,20.3,1.6,0.9,1.9,10.8,81.4
84.7,181.0,82.6,25.2,1.9,17.0,1.9,4.3,79.5
72.6,208.0,58.0,13.4,0.5,7.3,1.1,11.7,69.2
86.4,205.0,52.7,12.5,1.5,22.0,0.7,9.0,81.0
78.8,171.0,88.6,30.3,2.7,13.1,2.4,8.3,74.7
83.5,189.0,121.7,34.1,1.3,4.7,5.0,9.9,79.9
67.4,209.0,124.4,28.5,2.8,7.3,2.1,11.0,65.0
87.7,209.0,149.4,34.2,2.2,19.4,4.0,2.1,82.0
91.3,206.0,78.8,18.6,1.0,1.4,1.7,9.8,90.8
99.7,175.0,104.1,34.0,2.3,16.5,1.5,11.0,93.7
87.4,183.0,96.0,28.7,0.9,16.3,0.5,6.1,84.1
90.0,203.0,97.0,23.5,4.3,2.6,0.9,6.0,91.2
83.9,174.0,115.2,38.0,5.3,2.4,2.3,6.8,85.8
72.0,181.0,61.1,18.7,2.7,4.3,4.7,11.7,71.2
99.7,200.0,71.5,17.9,2.5,7.6,0.5,7.3,99.0
79.6,186.0,117.7,34.0,4.4,0.2,5.9,2.5,81.2
